sub	 task	 sess	 trl	 item	 acc	     rts
106	    2	    2	  24	    4	   1	  395.86
106	    2	    2	  25	    8	   1	  391.11
106	    2	    2	  26	   10	   1	  350.31
106	    2	    2	  27	    2	   1	  342.40
106	    2	    2	  28	   12	   1	  395.50
106	    2	    2	  29	    8	   1	  553.47
106	    2	    2	  30	    2	   1	  350.55
106	    2	    2	  31	    8	   1	  333.41
106	    2	    2	  32	    2	   1	  338.71
106	    2	    2	  33	    8	   1	  341.68
106	    2	    2	  34	    2	   1	  330.04
106	    2	    2	  35	   10	   1	  334.50
106	    2	    2	  36	    4	   1	  327.13
106	    2	    2	  37	    2	   1	  407.02
106	    2	    2	  38	    8	   1	  350.00
106	    2	    2	  39	    4	   1	  368.20
106	    2	    2	  40	    8	   1	  362.25
